date,Binance,FTX,Huobi,Kraken,KuCoin,OKX
2025-01-09 19:40:00,237151.4680562620903356,0,31866.204234971194256,14152.3187484861694531,14116.1454054152860832,36988.3856049924958301
2025-01-10 19:40:00,252885.2093199414700602,0,33376.0245838976912492,15332.4291319628751301,15941.2604323205698335,39847.4518848068379478
2025-01-11 19:40:00,103682.0654533383684277,0,23720.8258676819214402,5316.7611568546190388,7540.9456342024787918,14351.4024274836781331
2025-01-12 19:40:00,107911.8305033178325876,0,18862.3856959172034684,5852.3005338549869809,7442.2743212894518116,13926.0762995551948149
2025-01-13 19:40:00,301784.0511215068392577,0,33762.013384245015557,17948.8354008553798234,16667.2975088339995447,49682.934166833170464
2025-01-14 19:40:00,219301.5676597497653148,0,33427.107619885995429,14319.4447385752142238,13314.3602661875967683,33938.8662381432812185
2025-01-15 19:40:00,247474.4897940974169057,0,32164.7789191486694293,16901.6852709155762354,14654.3666162480932756,35477.9014334203225743
2025-01-16 19:40:00,317265.9995702665622355,0,32930.8507281235397381,21821.2901945495926866,17191.1425465683553098,46556.5620780380031855
2025-01-17 19:40:00,280900.3623261394242284,0,31324.992649580124411,20135.7222434130455782,15356.7569654489021159,45209.6609426952034112
2025-01-18 19:40:00,354549.5916725336088776,0,34523.1316584929157994,18251.3008056284308142,20014.4874943557041368,56702.8334018020058566
2025-01-19 19:40:00,474395.4739180760790734,0,41185.1934752781627002,29220.9289873898155947,31667.2197815588857804,95719.3338865184432115
2025-01-20 19:40:00,790308.887845768444962,0,55667.5732221493894479,47990.0499079790610731,42432.5307653527185892,161965.6239082024125797
2025-01-21 19:40:00,365449.7068700085998922,0,35448.9796859340680565,22105.3797730934655675,20153.5191893402964239,69267.3936259833167781
2025-01-22 19:40:00,246873.4459871991492508,0,26815.2950392994757862,14902.3887097928158649,13267.4420112945684786,42786.9980993353873236
2025-01-23 19:40:00,286511.8530824979979113,0,24815.8857087786086529,18592.9298164049177386,15605.8773576100026746,47878.4631206731618753
2025-01-24 19:40:00,233651.8377747449157725,0,25261.7593496452113116,15276.3224029728062655,21787.0322699886649615,36708.2956266505610496
2025-01-25 19:40:00,147540.0008033981931616,0,17380.3179463636772928,7743.1334286637063017,10216.9423554508268908,26882.7957597236801607
2025-01-26 19:40:00,107229.4217698121469871,0,15664.9619385674724659,5796.1032349133936816,9212.9664358720480993,17752.1140828366841639
2025-01-27 19:40:00,388854.4203036518629917,0,29312.3387202149660059,24490.8326654841760551,22288.3877915975902531,62524.69748703382931
2025-01-28 19:40:00,211125.4452752887355764,0,24149.0366462812737881,14788.6483472041031775,13507.7512215137573004,33255.7368086470812157
2025-01-29 19:40:00,189037.6396704973967313,0,21041.6265047904847756,12898.5549763424571126,12154.3406343154787358,27977.5380472282224068
2025-01-30 19:40:00,216658.9632647477042265,0,23965.6280162661638333,15140.4495376809457011,13433.0244567564774634,35299.8990225789791218
2025-01-31 19:40:00,204638.0849042220132121,0,20268.3221900825344718,12368.6295588497479586,10786.6720162564086513,34611.7494665285450485
2025-02-01 19:40:00,151098.6609446859649995,0,20244.7937615181047767,7699.4844116859843278,8743.4253669713729838,24519.5219454027500379
2025-02-02 19:40:00,315050.3602291642120716,0,26372.8599135513355032,16216.8808264866970874,17764.7904684775495297,48323.8735703387308616
2025-02-03 19:40:00,725119.9664497861098309,0,44372.1348615329135601,45587.771303706692499,40373.1015181894237334,143786.8679077403010717
2025-02-04 19:40:00,339663.0053539012801465,0,34930.1935855668557371,23236.9594690809057622,17542.8135430638183902,54216.9714745372213221
2025-02-05 19:40:00,271025.5001924707278646,0,28397.6501515721935398,16496.0785641337835235,13867.3105660972014757,42555.8771195928754356
2025-02-06 19:40:00,221754.1924206300393739,0,24876.8330277209190717,13387.9133956490231435,11529.3935013410358813,35179.2718500903941955
2025-02-07 19:40:00,228196.222273669251451,0,28803.7946230503484281,13850.237749396137815,11941.5145450132413078,35749.6169558859940782
2025-02-08 19:40:00,152247.2463407102349267,0,25713.5717441534477866,7211.9608867513545242,9396.0817038222051828,22720.4130218238021071
2025-02-09 19:40:00,130412.5436664436080201,0,20314.1880527414496046,4625.0930424662296066,7016.0450582987506977,18679.5967236591873733
2025-02-10 19:40:00,205329.8483313914555768,0,24981.9185929862111283,11782.9128579737403857,11047.8273044916960911,32190.7502960404046954
2025-02-11 19:40:00,191470.7166400542021315,0,24381.9686438204362294,11970.8201424438633017,9901.3658540917258838,28870.3354874226382438
2025-02-12 19:40:00,238198.4832872892579129,0,26365.9520184904910234,13323.6642122466264964,12765.0564809368089977,32530.2175981519053738
2025-02-13 19:40:00,219094.6134100212258068,0,27118.9660407932115747,11503.0548200614225247,10175.2897427066154328,31046.1444551834087207
2025-02-14 19:40:00,190341.105765063108359,0,25232.2998388216000829,13489.7309072956816317,10880.9126180656807337,32236.5870789739520127
2025-02-15 19:40:00,130809.6431722976581312,0,23100.39057581713137,5536.7533373740137554,9082.4506153155596899,20482.3589487747506322
2025-02-16 19:40:00,95105.810057624474462,0,18468.0332691094060467,3862.1452191013905064,7215.0751544880874505,15507.7114193729297401
2025-02-17 19:40:00,173930.2795410661418094,0,22727.9035518925997564,10009.4706026638645943,10135.1521734718232024,27700.103783232246066
2025-02-18 19:40:00,194955.6467493367374719,0,25811.1917604832802652,12500.5078783353673218,11130.3743819855499898,30149.2943137896269067
2025-02-19 19:40:00,157867.340389309086871,0,25989.3755704281749899,11169.4813033629949949,9320.7417258801900379,23873.6299618040949728
2025-02-20 19:40:00,168323.5513052095796844,0,23902.8248184367705813,9627.642572181474876,9236.8605030688723294,26886.1672266735913552
2025-02-21 19:40:00,270054.5397466577958396,0,29245.0948648247212058,13325.9161302107504381,12282.6540966713481297,46806.4549628523545445
2025-02-22 19:40:00,176088.3952654007819842,0,27236.0812076405347077,5905.7981140721979957,9274.9435833138165931,31265.0447692603536998
2025-02-23 19:40:00,125600.7448776409062909,0,18241.4331255287904563,4501.5583328557034274,6873.062849230912997,20868.5948874620476262
2025-02-24 19:40:00,237997.4164501585466142,0,22968.6603654954831298,11187.0539017211463307,10835.8730124302078592,37269.7478304416730346
2025-02-25 19:40:00,510369.7106557749350126,0,38304.9255058677992842,28034.0421110643433233,25642.6937594355578511,85943.2970234467017604
2025-02-26 19:40:00,315509.7880014098208271,0,33533.1938426968257196,20401.1710494004514216,16010.738229444249176,63838.5047649910532601
2025-02-27 19:40:00,301418.1234103242235719,0,33835.1577474473024004,14885.1895805873324526,15222.6613315476323998,54150.5106376042801862
2025-02-28 19:40:00,443245.8555214961270011,0,37093.6527273776716855,22332.0117310413264384,23306.03003459672229,83019.0458526344204323
2025-03-01 19:40:00,195694.4156189345465388,0,27169.8524097079531679,6899.7074049571918174,10730.7857445004056859,33073.1273209349918849
2025-03-02 19:40:00,358995.2013243959175701,0,27293.6178019607697693,22306.7373431267981193,20587.9662499979020452,64350.0987796672643535
2025-03-03 19:40:00,411322.2471671561596927,0,42807.0061233037472596,23314.5603049643405746,18230.8632828974734771,72588.2877515769493731
2025-03-04 19:40:00,422214.0060611447016568,0,40080.7096381511812165,25359.9409089429982693,21538.5808799237672703,72129.481556098679852
2025-03-05 19:40:00,278586.4817520616801247,0,32477.4839831757387916,16988.9375742158402071,12676.3914204567216797,46388.6315217053150153
2025-03-06 19:40:00,246238.2235093405507272,0,32817.0159206573391233,15707.3652779076963186,11894.1704937765074486,41265.9087188143683727
2025-03-07 19:40:00,297742.2136791534934683,0,34965.8482480602128924,19163.122945654478327,16788.0764092253218484,57774.3721410820992341
2025-03-08 19:40:00,152967.1522780926379953,0,25248.888187007947834,7825.585595941121797,9745.6800136267150893,27544.51160299411033
2025-03-09 19:40:00,161015.6746643798140938,0,23219.7501618169601623,8686.5020714916378118,10066.1321421445859741,32040.6749998567261233
2025-03-10 19:40:00,381058.7334250458498086,0,50381.4734060709431825,21157.986926529912019,17651.6994105600608136,61160.040978316491113
2025-03-11 19:40:00,370130.6598522618203897,0,54997.8683453024641117,20609.1043078240264763,17548.9159130795222354,60276.3935311772940406
2025-03-12 19:40:00,258647.6232088014234578,0,42039.0079589122683228,14825.4388608251719444,14369.6822392993831519,44721.479029145886664
2025-03-13 19:40:00,245050.6670486323810206,0,74754.7148201730027509,13321.5513219008563886,10334.3466344879383657,35414.2846078415773494
2025-03-14 19:40:00,190451.364331558734909,0,55585.1031341780752468,12360.2525383810531152,19287.7634759494475295,31870.7199942185033956
2025-03-15 19:40:00,119559.4425687135246634,0,22581.2787001031301753,5692.1021120627608972,6495.3647158951464368,18202.164312074625485
2025-03-16 19:40:00,130820.5606801473228092,0,25092.07081083672523,5066.0562708496778953,7848.2615759555891733,23350.1087460544818317
2025-03-17 19:40:00,168857.2748484321947851,0,36211.8369260379065277,10608.640614018956646,14538.0057925529160987,26652.5271581899504562
2025-03-18 19:40:00,171263.9599992152923073,0,38729.0278014026482469,9975.5439027418579159,10251.6385550591209523,31160.0120446033355676
2025-03-19 19:40:00,238991.8036226841929682,0,48347.1011238007798993,14621.3120208441241632,12748.3073753784902003,38564.0869604668425213
2025-03-20 19:40:00,219021.6292988515666175,0,45916.4039172948255667,13711.4190310206472754,11127.068250568622164,32939.2221383581254454
2025-03-21 19:40:00,159993.7130657359342621,0,31745.4579401508249831,11182.879844295166235,9970.1317078923497882,24039.543057537801713
2025-03-22 19:40:00,94761.4491714866760946,0,21113.384550969184567,3638.9586055459729363,6981.9657563740315729,15845.3170084660364378
2025-03-23 19:40:00,99785.7835667277874176,0,52555.0436675626533912,4360.5706016037876464,6931.9408360956455232,18090.7139446240482767
2025-03-24 19:40:00,204564.4606772311665206,0,46989.7137528035723008,12660.5209436397924018,10966.7775197287595826,30419.5847433862939299
2025-03-25 19:40:00,184087.4940229822467161,0,23158.7589951443420349,10205.7160204357276644,10393.1912813671572627,28934.7139586955921995
2025-03-26 19:40:00,180912.7542295126096224,0,22967.5535088175606433,11522.1160226654523996,11093.0034606171206975,29323.309888454123233
2025-03-27 19:40:00,186855.8708136201008019,0,29164.6884023884997888,11724.2397931437234377,10232.8773955771784992,26469.0520300630898142
2025-03-28 19:40:00,227910.6606388503125548,0,26831.6394456713184434,12829.5872782486736816,12251.4684023820021162,35724.6223651514002413
2025-03-29 19:40:00,159526.6595248654136455,0,18396.7706994515243998,6251.1687210184697468,10342.1794738844366683,25554.2392298557233406
2025-03-30 19:40:00,106727.3077973831270519,0,13330.0468732420586463,4071.3103860598943224,7311.4908795704244496,19973.6306397920315815
2025-03-31 19:40:00,206724.1983486918234865,0,24460.3904047523161197,12175.2496058485444683,12732.8668625734363268,28872.231341236640421
2025-04-01 19:40:00,195011.8923334950175339,0,21785.6791989567431153,12264.2655120242463131,10329.5106953910924715,30117.0514373974041534
2025-04-02 19:40:00,227800.3754989174145618,0,24308.394114445955011,11864.1271902756169627,11160.7396895674556546,30404.0386156900827243
2025-04-03 19:40:00,276513.4952713824697027,0,36007.7441996670570994,19455.4664987847516123,17900.6106871690976554,53786.2506761554811403
2025-04-04 19:40:00,227626.0853253777715633,0,28600.9064423147258519,14974.3984521984020092,12555.501927717534831,40739.0119122542018795
2025-04-05 19:40:00,80937.6676375715814734,0,13760.4394191350109719,4180.6885655586714347,6108.2305675268798792,19667.1675255465842858
2025-04-06 19:40:00,139962.0064635135796061,0,18891.5000376566262097,9309.4846094820670797,9259.7106369052144562,29875.5767336141540824
2025-04-07 19:40:00,507359.4338134566128135,0,52710.2672735229497991,31642.9781328745159408,30176.9476732703454805,96777.8149882996699791
2025-04-08 19:40:00,259641.8950946454113379,0,32911.087116980654108,17148.1646219312378905,14007.3691861310454068,39568.7116160589154756
2025-04-09 19:40:00,350759.0126508841761012,0,40941.68761424545207,23505.4014976312463563,21786.9866112252168756,66957.0500778581985922
2025-04-10 19:40:00,245241.6354701709562556,0,39691.4429994809072695,17480.5482519653314206,14853.2066182912189356,45913.2093746294043913
2025-04-11 19:40:00,176552.9595833380997421,0,27682.7523852887516934,17200.4192315127081668,15585.1155848092666884,37884.9544378585587436
2025-04-12 19:40:00,138037.7398146061002197,0,20664.1561996851465945,8157.5569222734712739,12330.1447818013643215,30752.0966556604711549
2025-04-13 19:40:00,138624.9733679941334943,0,22433.1853346827331171,6797.1710730000320623,11960.2087746082641295,30161.8350721046633203
2025-04-14 19:40:00,201597.0369486875173133,0,27218.1276788146003495,13397.6577002369554819,15161.0874975076781941,37024.5750833014387066
2025-04-15 19:40:00,151807.736810116078946,0,26137.9406108492669224,11617.5510403731772776,11940.0753674674468197,27784.3534084887837941
2025-04-16 19:40:00,162744.8722704913700958,0,29868.2322757792922649,13161.6582188451806321,12960.1094497689935927,30466.4444584378104272
2025-04-17 19:40:00,135457.5207027016023719,0,22545.8594051303143629,10414.3725468000904423,9610.4170051861533826,25149.1334157259272027
2025-04-18 19:40:00,85011.8410889148712918,0,17477.3657788326563001,5022.7519784845844723,6623.3669249620327991,14932.7872211083208084
2025-04-19 19:40:00,78473.7031699518935346,0,15208.0617843539250402,3320.7244566263463251,6992.8029367722695617,16154.8179569200909854
2025-04-20 19:40:00,89874.0840256820316753,0,17396.0675091848573392,2990.8145205628942048,7116.6958063519156042,19140.5219654280617162
2025-04-21 19:40:00,179400.3939380179320888,0,26739.6022237638839183,10359.9577662735750958,11233.9819175393356774,34592.2361375593284422
2025-04-22 19:40:00,196725.088810589552683,0,32934.5674325518703658,14799.0418966945003232,14237.6794583403268667,34930.0255961450053657
2025-04-23 19:40:00,259884.050949454803593,0,40019.9829680570544122,18072.1004532812620024,17482.0758578556378268,49682.1810412452531837
2025-04-24 19:40:00,177741.0331350681793497,0,26283.8580503728197291,13000.1371161686175655,12476.2508556601448723,34044.8241331094605348
2025-04-25 19:40:00,208855.758910958181791,0,27655.7473197543576951,15121.944378215338652,11876.6855614514180866,36168.4350803201390156
2025-04-26 19:40:00,135958.7216536636074379,0,18565.1363370816857067,6170.7236223907241569,9142.1211850614417273,24097.4157092676555126
2025-04-27 19:40:00,116613.8430750602351669,0,17938.930846144454328,4938.0671235465755347,8698.7791417790634619,20260.912660797172187
2025-04-28 19:40:00,178065.2086720687046484,0,26039.4967954973675598,12667.6347720628073544,16083.0038820969879559,34317.6673214233641236
2025-04-29 19:40:00,136307.4158314185464347,0,21962.1456635882430019,10155.4423062418986794,11650.2650476463657171,23983.9559352736380816
2025-04-30 19:40:00,151479.7900557171800504,0,28471.1987864458196964,11416.7442051078550831,12096.0173020211945653,28989.0248612077413005
2025-05-01 19:40:00,143277.0598741580930117,0,27404.0555611240005544,10021.7653044028300397,11560.2431875725476466,28375.134287426185178
2025-05-02 19:40:00,133552.121737909585463,0,24226.843259565505679,11234.6566698638854555,9587.6291509091641317,23593.3882654504891547
2025-05-03 19:40:00,80163.0252145956266985,0,17527.6358987352841234,5766.6909888588003883,7064.1164478370214264,15747.92877795698449
2025-05-04 19:40:00,79891.6669998559437657,0,16736.2103442504406658,3846.0506360739995584,6742.7397946346152919,14003.6765951499085678
2025-05-05 19:40:00,122727.9285198647474066,0,23947.1752215983083963,8273.4184120715955486,8983.9926006645591634,21793.5494262817023253
2025-05-06 19:40:00,127748.2765834073004216,0,22651.1293065916084307,9461.6000422883956236,8993.8381748368229135,22481.6716198684336293
2025-05-07 19:40:00,136456.8248125789951342,0,26683.2460350124722933,10447.1469110232293194,9748.7471206188513597,26177.8018196361067799
2025-05-08 19:40:00,207831.4052897242020488,0,34937.1417824872372806,15195.1593808271687235,14672.7778178435044445,44246.4599865787281744
2025-05-09 19:40:00,339079.6555214423264078,0,55729.8226017223521679,16902.7262135343019482,21411.6006546676307201,64382.7591675799564876
2025-05-10 19:40:00,185257.3200664480859062,0,36252.2309315281934631,7578.2555024855936056,13297.3462869692346649,36696.4902279080947512
2025-05-11 19:40:00,207912.7953386489966656,0,41475.8393831932888259,8356.5389387566683259,17079.9229402735534432,46059.6201586863105831
2025-05-12 19:40:00,290566.2865454495659128,0,52817.2889780019380643,17368.5054895614243154,58357.4367131261791699,62968.6026516831033234
2025-05-13 19:40:00,200682.1831642324992778,0,40888.9203660615192411,12501.0307594919927094,18655.4579092503846417,43938.3062674267566462
2025-05-14 19:40:00,214258.9575298474691151,0,39752.6087140078710222,13570.6810490243722556,15819.0031134156201177,44104.5710810678274239
2025-05-15 19:40:00,181253.3918707691288311,0,36763.5295931874658617,11823.3993143427979172,14195.8583935543556904,37716.633152238869639
2025-05-16 19:40:00,160750.4963723618075465,0,31471.0269605068624144,9684.9259872990465341,10922.8036378464569598,29362.3844279442455242
2025-05-17 19:40:00,115216.6643763602170429,0,24921.4167757440159275,6426.9815096372462352,9839.381249410923334,25158.7798866368144683
2025-05-18 19:40:00,131327.9707127695586209,0,26694.8417055850451464,6357.6135290823130334,10309.8786623566746567,28435.0618323851985514
2025-05-19 19:40:00,210017.7660403247189367,0,42180.5570567512573726,13623.6601808342883046,15687.4585687265915447,42454.3871002384078575
2025-05-20 19:40:00,147395.2950683812751635,0,32346.3243152663006484,10824.0421992248351136,11458.289566104178407,30091.2697083306151959
2025-05-21 19:40:00,234230.3115819062299984,0,44879.6665693328306397,17586.6348221796868947,16909.8909088852829786,45483.1387632632651809
2025-05-22 19:40:00,238753.6161819084323298,0,45537.4199603911744954,15334.8978609182325623,19355.1307373450125771,44082.3196254567579474
2025-05-23 19:40:00,248994.6204631105496341,0,42438.9584008223520234,16325.7537543418186621,16764.6188175410492354,49146.3220868432443013
2025-05-24 19:40:00,109927.6749697343325297,0,27059.164158176543232,5279.6199154886791773,8851.9600049038850686,20677.8604814241523963
2025-05-25 19:40:00,113410.0382478095660088,0,24079.8683562694260661,5288.6994726098709561,8858.6639269808832982,19813.8235015332846158
2025-05-26 19:40:00,121596.693648249562638,0,26102.2086789386888803,8045.9579477010969065,9470.8313044723362587,22929.2902043251679695
2025-05-27 19:40:00,154564.0289983120636406,0,31288.7586139425399482,10252.2972436096404802,10503.6731223984587196,29814.950942030442365
2025-05-28 19:40:00,137171.5413788129445062,0,30036.0155210378965635,10389.8595252553909692,9345.6141484103464468,25514.7367685280451814
2025-05-29 19:40:00,178530.7195803375779159,0,32930.6467963728427052,10802.039464498104046,12115.2017063704648425,39767.1464285438225881
2025-05-30 19:40:00,211007.4474341409032778,0,38494.0987956780670757,11834.4384223767221094,13849.6113726509976079,36923.8860503108803098
2025-05-31 19:40:00,135761.4073036315966677,0,28055.662775453124004,7203.0439318936573583,10124.5550192592624711,24926.2272037679488294
2025-06-01 19:40:00,85721.1505208939303646,0,18498.6942930479669736,5069.9424971998831002,7267.7896512698260831,16548.1004092200095639
2025-06-02 19:40:00,116922.6843517765207342,0,21943.2120629975360496,9593.6071658512170368,8417.429764334940839,18447.4223687123200525
2025-06-03 19:40:00,140748.2362812143878387,0,40746.0219803041931559,12332.0362387239862691,9478.8569967202883963,24177.4609850142112219
2025-06-04 19:40:00,127255.9604967222206821,0,37187.9031028985373779,8544.6619064301512592,8521.6332772269589318,20048.9029789610051559
2025-06-05 19:40:00,153920.409184040076343,0,39167.553236346188939,10704.7878343225933361,9962.4240811751374552,27345.8788938895962166
2025-06-06 19:40:00,198628.4556223776056379,0,52606.3492365646091137,14242.09409969710196,11860.70889996804846,34023.7083719327779764
2025-06-07 19:40:00,89939.8045168816603728,0,27800.089353715486187,6339.8523902157522448,5790.4604398041424173,12973.8884305962695376
2025-06-08 19:40:00,76477.9550626264656792,0,23243.2040509918147124,4610.2870686756792893,5261.9709736267721673,10904.8223895711922813
2025-06-09 19:40:00,131068.914946207442014,0,33902.9474172728873767,8841.7126599013801578,8383.614865799105768,19092.2929905530622617
2025-06-10 19:40:00,206625.7481731185911945,0,43392.9824815076686568,12334.0479158076845854,11629.7004913308104398,31566.1959470460109958
2025-06-11 19:40:00,189258.7598724828667422,0,41271.0834016156641392,11180.6506787854507725,11604.699203115193911,29706.6239726519846822
2025-06-12 19:40:00,155656.2393782358771193,0,33018.2272495709095218,9589.1874354415810819,9954.815832812231742,26061.3434153404927792
2025-06-13 19:40:00,266409.4459996942805314,0,43656.1741030592695777,14782.544067479705985,17684.1371843690942351,46073.1124025228966129
2025-06-14 19:40:00,90713.2256421858116589,0,17210.2210475351842683,4520.6966487073020551,6913.0824449764934596,14462.5083071594761484
2025-06-15 19:40:00,81783.9591563648614628,0,14339.4625113896753458,4045.1698024126433204,5722.9486715034281857,12589.7520215582091378
2025-06-16 19:40:00,143871.9088132544120957,0,24468.6533085356039401,9666.2858212511388046,9029.8140518478956224,22843.035076541965501
2025-06-17 19:40:00,191390.6228485858242665,0,33900.09917993837945,11337.1006312932471935,13271.234291716115984,34483.6899280383811785
2025-06-18 19:40:00,138602.2390783492578395,0,25570.7566947904363728,9408.0208318085583752,9735.9787863188376297,21214.2734065594592531
2025-06-19 19:40:00,97097.8088726739554121,0,18080.5303374191848717,7033.4178779313022808,7212.3790358543120378,13763.3758960024609828
2025-06-20 19:40:00,141853.5579416842213047,0,23589.8562161548240696,10367.8702468289739762,9106.8148949284977721,23429.6439714555537741
2025-06-21 19:40:00,80853.258302740473987,0,17098.7454032728029525,3586.6673065774308295,6599.7427819588561676,13815.7626894337840811
2025-06-22 19:40:00,217492.8311111444480591,0,38130.480816568141666,12068.6918486173420699,16470.7531842683842632,38449.9174327301064922
2025-06-23 19:40:00,195490.1677159437286549,0,34823.8245030541711261,14235.8776267981241031,13376.9630228491300832,30742.395409645406747
2025-06-24 19:40:00,193658.2379969497358582,0,35361.5787558063556445,17122.7139267967246902,12635.3852000175381291,31728.5153182109774931
2025-06-25 19:40:00,130401.6579662820606277,0,24156.0871673049941589,11422.0745700460117123,9030.7344209325110566,21073.2938246354991388
2025-06-26 19:40:00,117054.3947904577241231,0,23046.8279634098535351,8942.2231912099908082,9835.8478124685165251,19743.8304430417794816
2025-06-27 19:40:00,115875.1254967639888614,0,22545.1754351999841666,8294.2454980207377637,9538.0206194209885374,16980.866155165335409
2025-06-28 19:40:00,55474.9425494840505753,0,12088.1338861239967429,4236.1539755758090888,6323.1524337771831424,9909.3948656795678363
2025-06-29 19:40:00,52730.9943833981737743,0,12516.5606904790130354,3259.3918179114977902,6066.4555162629323043,10117.8419086092268665
2025-06-30 19:40:00,121852.5010399931784493,0,22983.6308018797390333,9054.8442909897837203,9943.229114656873032,21555.1407550441953923
2025-07-01 19:40:00,117891.4036644520802354,0,21939.600370126402231,9527.5506507156555735,9401.4390357162712052,18745.8831642931744896
2025-07-02 19:40:00,143543.9691975704121519,0,24596.6396268919577839,11872.4831374455569726,11368.3257285348990697,23601.5798097293273245
2025-07-03 19:40:00,160094.4637221588336741,0,27688.3647724950204221,11126.725445494509115,11701.435773532546285,24105.0464429652964501
2025-07-04 19:40:00,111020.6099330817600191,0,20938.9288454050871086,9041.1247054608558922,8816.9631870008912843,16226.4594676338330421
2025-07-05 19:40:00,55695.7939025501773944,0,11379.9687160239704169,3688.3955238888857428,5517.6081110373112824,7991.2793729946231366
2025-07-06 19:40:00,65012.5144575614269155,0,12380.0647903144603894,3833.3483168406226578,6196.9194998949254403,10296.7817893239750347
2025-07-07 19:40:00,128954.0685290935279606,0,20239.5186808767397666,8786.0806269576172117,10979.725879500123685,16058.418707411077985
2025-07-08 19:40:00,115936.6871756770305291,0,19619.1267348423441467,8992.378633059936481,11398.3943659257602836,14186.1346691920767314
2025-07-09 19:40:00,125167.221254043105967,0,21957.7017639897969553,9814.9949114723419249,10942.7660664832981834,18277.7823685051548355
2025-07-10 19:30:00,0,0,33633.0007481815959705,0,14139.6314066113296714,0
2025-07-10 19:40:00,201447.4593431323985049,0,0,16737.1369247116581284,0,30258.3683274234689774
